Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
5,17,0.4916233819634034,0.8249567152967369,0.4316112028128456,0.8471406407711586,0.6526895474430167,0.7688048976103895,0.5456531778804454,0.6537612859885535,0.8249574104553001,0.4821002675981573,0.44327825447413,0.3704940542891608
10,17,0.4190463226971027,0.7148209705844266,0.4993115792926073,0.6934714658252934,0.6150394935171797,0.7475909967394309,0.5013123694807601,0.6272793976104811,0.7148209871636682,0.4148209871636681,0.44327825447413,0.3686292826863855
20,17,0.3543397659444862,0.5245525319019331,0.3542773696157353,0.5244209803564693,0.4220287737461481,0.5194132646011145,0.4235835990078743,0.5209093771933673,0.5245528159416883,0.3531242445131169,0.44327825447413,0.3814459211143948
50,17,0.3638476877850235,0.4183931423304781,0.3460799258349973,0.399887109851633,0.3539027999948556,0.4206431468269151,0.3517485453049013,0.4175634100296402,0.4264895966238256,0.3493467394809684,0.44327825447413,0.3525737165387573
5,18,0.7239384496872969,1.1128273385761858,0.3895475274121199,0.6903116389093724,0.931531644997298,1.0330746962079531,0.7016937247736342,0.8048756014059912,1.1865247519661597,0.5865247519661595,0.44327825447413,0.3835402458278161
10,18,0.4270047679264063,0.6928275527365328,0.3824234582905665,0.6785515771456814,0.5596342873624158,0.6435999325788444,0.5615916913325221,0.6468795837275088,0.7065069875763417,0.4065069875763417,0.44327825447413,0.3836678504955035
20,18,0.408180100510928,0.5783928664683748,0.422444720781874,0.5343380659959392,0.424139254686634,0.5204907050301533,0.4303149246349453,0.5271206742130504,0.5783939710507324,0.406965399622161,0.44327825447413,0.3738545272474732
50,18,0.3874651093526419,0.4643881862757189,0.369963864354818,0.4463643322851805,0.3859351498790209,0.4599027209526068,0.3859264975612886,0.4598991003010146,0.4643882419793677,0.3872453848365105,0.44327825447413,0.3486846397372689
5,19,0.305884274874816,0.6732312136503263,0.2835391602392086,0.497521084045176,0.5269814944681189,0.679332169835997,0.5874020757937246,0.7388507782944757,0.799837900069198,0.2855521857834837,0.44327825447413,0.3728965889150478
10,19,0.3500262119407551,0.5710788435197025,0.2342984562893245,0.4397969113508029,0.5798954523290611,0.6895149040652373,0.4972960776523906,0.6076054271682308,0.6287233473847338,0.3287233473847338,0.44327825447413,0.372148050987869
